                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      60                                      697                  1.0000000000000000E+000                  1.3400000000000000E-002                  2.8173257176583335E+000                  4.6956261960972223E-001                  4.3467596444636029E+003                  1.2455677007333716E+000                  1.9679115605291269E+000                 -4.1046239285161361E+000                  7.3809999999999432E-001                  2.6445401291374874E-005                  2.4847355459871459E-001                  2.3742540167106551E-003                  6.9593602679057722E-004                  5.7587451771447060E-003                  1.2508687432801588E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999909E-001                  2.6445401285848187E-005                  2.4847355459871476E-001                  2.3742540167106564E-003                  6.9593602679057732E-004                  5.7587451771447060E-003                  1.2508687432801588E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7629016253191785E+004                  9.6074469121112712E+006                  8.0284676570467825E+009                  5.7976283227799126E-006                  5.7976283227799134E-006                  0.0000000000000000E+000                  2.3199803457490090E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8908038067574620E+007                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.2"                                 "CRMATH"                               "20241101"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                              mixing_type                                 brunt_N2                                 lamb_Sl1                                 lamb_Sl2 
                                       1                  1.0000000000000000E+000                  2.9400557700323438E-001                  3.6382016269362496E+000                 -6.8024296361292453E+000                  4.6540189925853630E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9679115605291269E+000                  6.5641729369299859E+005                  2.5713909216334514E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871465E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.6481782122925885E-005                  1.0791642837114559E+000                  1.8691673691019155E+000 
                                       2                  9.9999999999899991E-001                  2.9400540708988271E-001                  3.6382826702074507E+000                 -6.8018652845599972E+000                  4.6546662726022952E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.9679107906036557E+000                  6.5651187753096281E+005                  2.5747358224266074E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3810000000000009E-001                  2.6445401285385534E-005                  2.4847355459871465E-001                  2.3742540167106564E-003                  6.9593602679057765E-004                  5.7587451771447086E-003                  1.2508687432801595E-003                  3.3201960360738692E-003                                        0                  3.6455398619856391E-005                  1.0792338161211248E+000                  1.8692878027682354E+000 
                                       3                  9.9999999999775002E-001                  2.9400519497372846E-001                  3.6383728474556789E+000                 -6.8012394951830961E+000                  4.6553843443723144E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.9679098294457680E+000                  6.5661722085676622E+005                  2.5784499525243863E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3810000000000009E-001                  2.6445401285385534E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057765E-004                  5.7587451771447086E-003                  1.2508687432801597E-003                  3.3201960360738697E-003                                        0                  3.6389350286373400E-005                  1.0794073244583715E+000                  1.8695883280238832E+000 
                                       4                  9.9999999999650002E-001                  2.9400498316269058E-001                  3.6385082986384170E+000                 -6.8003032319108003E+000                  4.6564592328764718E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9679088696709166E+000                  6.5677561579372070E+005                  2.5840167886506462E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385531E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057754E-004                  5.7587451771447078E-003                  1.2508687432801592E-003                  3.3201960360738688E-003                                        0                  3.6323264165541320E-005                  1.0795812460658587E+000                  1.8698895690845849E+000 
                                       5                  9.9999999999400002E-001                  2.9400456045196122E-001                  3.6387799562547660E+000                 -6.7984394642844039E+000                  4.6586010698565916E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9679069542521779E+000                  6.5709390920269710E+005                  2.5951341901011755E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385531E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057754E-004                  5.7587451771447078E-003                  1.2508687432801592E-003                  3.3201960360738688E-003                                        0                  3.6190971145849309E-005                  1.0799303279026089E+000                  1.8704941965618358E+000 
                                       6                  9.9999999998900002E-001                  2.9400371864716107E-001                  3.6394172816782748E+000                 -6.7941350879993170E+000                  4.6635580279839903E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9679031398083295E+000                  6.5784357643058326E+005                  2.6209930314475087E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.5925888840148136E-005                  1.0806334124033923E+000                  1.8717119746392068E+000 
                                       7                  9.9999999997650002E-001                  2.9400163486930669E-001                  3.6403408321117023E+000                 -6.7880966343224918E+000                  4.6705428019439372E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9678936976825012E+000                  6.5893871081930655E+005                  2.6577044124762493E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.5261130696383166E-005                  1.0824191610391476E+000                  1.8748049820058819E+000 
                                       8                  9.9999999996400013E-001                  2.9399957983454383E-001                  3.6417445383381182E+000                 -6.7792647697494042E+000                  4.6808139370061825E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9678843858432800E+000                  6.6061686765768286E+005                  2.7123268276069924E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.4593407871657786E-005                  1.0842441625231878E+000                  1.8779659773001278E+000 
                                       9                  9.9999999993899991E-001                  2.9399555241913167E-001                  3.6446263372892287E+000                 -6.7623808069198352E+000                  4.7006557084443701E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9678661368175914E+000                  6.6410866815958370E+005                  2.8198936474507304E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.3249925581848138E-005                  1.0880071200317438E+000                  1.8844836108916696E+000 
