                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     120                                      698                  1.0000000000000000E+000                  1.3400000000000000E-002                  1.5875211863901626E+005                  2.6458686448169370E+004                  4.3360800905304486E+003                  1.1677702207700502E+000                  1.9148610630654832E+000                 -4.0581206411742681E+000                  7.3809999961195938E-001                  2.6445789326195387E-005                  2.4847355459871459E-001                  2.3742540167106560E-003                  6.9593602679057754E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999996969367E-001                  2.6445431591002593E-005                  2.4847355459871476E-001                  2.3742540167106564E-003                  6.9593602679057732E-004                  5.7587451771447060E-003                  1.2508687432801588E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6519355107782088E+004                  1.0531403286178205E+007                  8.5633284888921099E+009                  7.5627646485765935E-006                  7.5627646485765850E-006                  0.0000000000000000E+000                  3.0263687231623091E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.0098358591626191E+012                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.2"                                 "CRMATH"                               "20241101"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                              mixing_type                                 brunt_N2                                 lamb_Sl1                                 lamb_Sl2 
                                       1                  1.0000000000000000E+000                  2.8213726826131302E-001                  3.6371358457553211E+000                 -6.7834422166838344E+000                  4.6717834177932609E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9148610630654832E+000                  6.5365865375245153E+005                  2.6863520281067455E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871465E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  4.0032535248645223E-005                  1.1044012080236758E+000                  1.9128790042374504E+000 
                                       2                  9.9999999999899991E-001                  2.8213709172053830E-001                  3.6372226332007940E+000                 -6.7828381115973801E+000                  4.6724764894426825E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.9148602846743203E+000                  6.5376095173474029E+005                  2.6900928272247237E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3810000000000009E-001                  2.6445401285385534E-005                  2.4847355459871465E-001                  2.3742540167106564E-003                  6.9593602679057765E-004                  5.7587451771447086E-003                  1.2508687432801595E-003                  3.3201960360738692E-003                                        0                  4.0000902283502535E-005                  1.1044784745364398E+000                  1.9130128337632817E+000 
                                       3                  9.9999999999775002E-001                  2.8213687135101695E-001                  3.6373192139955304E+000                 -6.7821683404288020E+000                  4.6732452756207561E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.9148593130369753E+000                  6.5387491371310421E+005                  2.6942463410969505E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3810000000000009E-001                  2.6445401285385534E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057765E-004                  5.7587451771447086E-003                  1.2508687432801597E-003                  3.3201960360738697E-003                                        0                  3.9921713024860691E-005                  1.1046713303704052E+000                  1.9133468698662461E+000 
                                       4                  9.9999999999650002E-001                  2.8213665132075527E-001                  3.6374643009938445E+000                 -6.7811664629396615E+000                  4.6743959115325744E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9148583428959614E+000                  6.5404630972419784E+005                  2.7004713532916568E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385531E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057754E-004                  5.7587451771447078E-003                  1.2508687432801592E-003                  3.3201960360738688E-003                                        0                  3.9842470376411909E-005                  1.1048646920554579E+000                  1.9136817821289942E+000 
                                       5                  9.9999999999400002E-001                  2.8213621227324015E-001                  3.6377553545544772E+000                 -6.7791727620732427E+000                  4.6766880871760321E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  1.9148564070818830E+000                  6.5439089305315446E+005                  2.7129017373100236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385531E-005                  2.4847355459871465E-001                  2.3742540167106560E-003                  6.9593602679057754E-004                  5.7587451771447078E-003                  1.2508687432801592E-003                  3.3201960360738688E-003                                        0                  3.9683814076886163E-005                  1.1052529325822424E+000                  1.9143542344469426E+000 
                                       6                  9.9999999998900002E-001                  2.8213533819604558E-001                  3.6384385099823358E+000                 -6.7745717280891293E+000                  4.6819899557761078E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9148525531746801E+000                  6.5520325067412038E+005                  2.7418072691054951E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.9365796159957406E-005                  1.1060354445752087E+000                  1.9157095849762920E+000 
                                       7                  9.9999999997650002E-001                  2.8213317600872184E-001                  3.6394297032119676E+000                 -6.7681256780809154E+000                  4.6894536551292720E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9148430198746187E+000                  6.5639253674846014E+005                  2.7828227667399337E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.8567809301996599E-005                  1.1080260415341434E+000                  1.9191574000465590E+000 
                                       8                  9.9999999996400013E-001                  2.8213104564525360E-001                  3.6409379767865540E+000                 -6.7587147327473467E+000                  4.7004142864818759E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9148336269355377E+000                  6.5821866393675969E+005                  2.8438080916144809E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.7765483094066278E-005                  1.1100646519812489E+000                  1.9226883769177865E+000 
                                       9                  9.9999999993899991E-001                  2.8212687616226462E-001                  3.6440416650079861E+000                 -6.7407816887344874E+000                  4.7215398288222676E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  1.9148152434924084E+000                  6.6203176528011682E+005                  2.9637438824930194E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3809999999999998E-001                  2.6445401285385524E-005                  2.4847355459871467E-001                  2.3742540167106556E-003                  6.9593602679057743E-004                  5.7587451771447069E-003                  1.2508687432801590E-003                  3.3201960360738688E-003                                        0                  3.6148518187174112E-005                  1.1142798203909432E+000                  1.9299892627658362E+000 
